Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Connecticut,2020-12-17,58704,2006,171,2462,5915,115
North America,US,Connecticut,2020-12-18,58928,2039,173,2506,5944,117
North America,US,Connecticut,2020-12-19,59154,2070,175,2551,5974,118
North America,US,Connecticut,2020-12-20,59381,2101,176,2597,6004,120
North America,US,Connecticut,2020-12-21,59609,2130,178,2643,6034,122
North America,US,Connecticut,2020-12-22,59839,2158,179,2688,6064,124
North America,US,Connecticut,2020-12-23,60069,2184,181,2735,6095,125
North America,US,Connecticut,2020-12-24,60300,2209,182,2781,6126,127
North America,US,Connecticut,2020-12-25,60531,2232,183,2827,6156,128
North America,US,Connecticut,2020-12-26,60763,2254,183,2873,6187,129
North America,US,Connecticut,2020-12-27,60994,2274,184,2919,6218,131
North America,US,Connecticut,2020-12-28,61225,2293,184,2966,6249,132
North America,US,Connecticut,2020-12-29,61455,2309,185,3012,6280,133
North America,US,Connecticut,2020-12-30,61685,2324,184,3058,6311,134
North America,US,Connecticut,2020-12-31,61913,2336,184,3103,6342,134
North America,US,Connecticut,2021-01-01,62140,2347,184,3149,6372,135
North America,US,Connecticut,2021-01-02,62365,2355,183,3194,6403,136
North America,US,Connecticut,2021-01-03,62589,2362,183,3238,6433,136
North America,US,Connecticut,2021-01-04,62810,2366,182,3283,6463,137
North America,US,Connecticut,2021-01-05,63029,2368,180,3327,6493,137
North America,US,Connecticut,2021-01-06,63246,2368,179,3370,6522,137
North America,US,Connecticut,2021-01-07,63460,2365,178,3413,6552,137
North America,US,Connecticut,2021-01-08,63671,2361,176,3455,6581,137
North America,US,Connecticut,2021-01-09,63878,2354,174,3496,6609,136
North America,US,Connecticut,2021-01-10,64083,2345,172,3537,6637,136
North America,US,Connecticut,2021-01-11,64284,2334,170,3577,6665,135
North America,US,Connecticut,2021-01-12,64481,2321,167,3617,6692,135
North America,US,Connecticut,2021-01-13,64674,2306,165,3656,6719,134
North America,US,Connecticut,2021-01-14,64864,2289,162,3693,6746,133
North America,US,Connecticut,2021-01-15,65049,2269,159,3730,6771,132
North America,US,None,2020-11-29,55149,1339,121,1751,5455,76
North America,US,None,2020-11-30,55317,1376,124,1784,5477,78
North America,US,None,2020-12-01,55489,1413,127,1819,5499,80
North America,US,None,2020-12-02,55665,1451,130,1854,5521,83
North America,US,None,2020-12-03,55844,1489,133,1890,5544,85
North America,US,None,2020-12-04,56028,1527,136,1926,5568,87
North America,US,None,2020-12-05,56214,1566,139,1964,5592,89
North America,US,None,2020-12-06,56405,1604,142,2002,5616,91
North America,US,None,2020-12-07,56599,1642,145,2040,5641,94
North America,US,None,2020-12-08,56796,1680,148,2080,5667,96
North America,US,None,2020-12-09,56997,1718,151,2120,5693,98
North America,US,None,2020-12-10,57200,1756,154,2161,5719,100
North America,US,None,2020-12-11,57407,1794,156,2202,5746,102
North America,US,None,2020-12-12,57617,1831,159,2244,5773,104
North America,US,None,2020-12-13,57829,1867,162,2287,5801,107
North America,US,None,2020-12-14,58045,1903,164,2330,5829,109
North America,US,None,2020-12-15,58262,1938,166,2373,5857,111
North America,US,None,2020-12-16,58482,1973,169,2417,5886,113
North America,US,None,2020-12-17,58704,2006,171,2462,5915,115
North America,US,None,2020-12-18,58928,2039,173,2506,5944,117
North America,US,None,2020-12-19,59154,2070,175,2551,5974,118
North America,US,None,2020-12-20,59381,2101,176,2597,6004,120
North America,US,None,2020-12-21,59609,2130,178,2643,6034,122
North America,US,None,2020-12-22,59839,2158,179,2688,6064,124
North America,US,None,2020-12-23,60069,2184,181,2735,6095,125
North America,US,None,2020-12-24,60300,2209,182,2781,6126,127
North America,US,None,2020-12-25,60531,2232,183,2827,6156,128
North America,US,None,2020-12-26,60763,2254,183,2873,6187,129
North America,US,None,2020-12-27,60994,2274,184,2919,6218,131
North America,US,None,2020-12-28,61225,2293,184,2966,6249,132
North America,US,None,2020-12-29,61455,2309,185,3012,6280,133
North America,US,None,2020-12-30,61685,2324,184,3058,6311,134
North America,US,None,2020-12-31,61913,2336,184,3103,6342,134
North America,US,None,2021-01-01,62140,2347,184,3149,6372,135
North America,US,None,2021-01-02,62365,2355,183,3194,6403,136
North America,US,None,2021-01-03,62589,2362,183,3238,6433,136
North America,US,None,2021-01-04,62810,2366,182,3283,6463,137
North America,US,None,2021-01-05,63029,2368,180,3327,6493,137
North America,US,None,2021-01-06,63246,2368,179,3370,6522,137
North America,US,None,2021-01-07,63460,2365,178,3413,6552,137
North America,US,None,2021-01-08,63671,2361,176,3455,6581,137
North America,US,None,2021-01-09,63878,2354,174,3496,6609,136
North America,US,None,2021-01-10,64083,2345,172,3537,6637,136
North America,US,None,2021-01-11,64284,2334,170,3577,6665,135
North America,US,None,2021-01-12,64481,2321,167,3617,6692,135
North America,US,None,2021-01-13,64674,2306,165,3656,6719,134
North America,US,None,2021-01-14,64864,2289,162,3693,6746,133
North America,US,None,2021-01-15,65049,2269,159,3730,6771,132
