country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
US,Vermont,2020-01-22,-63,0,0,,,,,,
US,Vermont,2020-01-23,-62,0,0,,,,,,
US,Vermont,2020-01-24,-61,0,0,,,,,,
US,Vermont,2020-01-25,-60,0,0,,,,,,
US,Vermont,2020-01-26,-59,0,0,,,,,,
US,Vermont,2020-01-27,-58,0,0,,,,,,
US,Vermont,2020-01-28,-57,0,0,,,,,,
US,Vermont,2020-01-29,-56,0,0,,,,,,
US,Vermont,2020-01-30,-55,0,0,,,,,,
US,Vermont,2020-01-31,-54,0,0,,,,,,
US,Vermont,2020-02-01,-53,0,0,,,,,,
US,Vermont,2020-02-02,-52,0,0,,,,,,
US,Vermont,2020-02-03,-51,0,0,,,,,,
US,Vermont,2020-02-04,-50,0,0,,,,,,
US,Vermont,2020-02-05,-49,0,0,,,,,,
US,Vermont,2020-02-06,-48,0,0,,,,,,
US,Vermont,2020-02-07,-47,0,0,,,,,,
US,Vermont,2020-02-08,-46,0,0,,,,,,
US,Vermont,2020-02-09,-45,0,0,,,,,,
US,Vermont,2020-02-10,-44,0,0,,,,,,
US,Vermont,2020-02-11,-43,0,0,,,,,,
US,Vermont,2020-02-12,-42,0,0,,,,,,
US,Vermont,2020-02-13,-41,0,0,,,,,,
US,Vermont,2020-02-14,-40,0,0,,,,,,
US,Vermont,2020-02-15,-39,0,0,,,,,,
US,Vermont,2020-02-16,-38,0,0,,,,,,
US,Vermont,2020-02-17,-37,0,0,,,,,,
US,Vermont,2020-02-18,-36,0,0,,,,,,
US,Vermont,2020-02-19,-35,0,0,,,,,,
US,Vermont,2020-02-20,-34,0,0,,,,,,
US,Vermont,2020-02-21,-33,0,0,,,,,,
US,Vermont,2020-02-22,-32,0,0,,,,,,
US,Vermont,2020-02-23,-31,0,0,,,,,,
US,Vermont,2020-02-24,-30,0,0,,,,,,
US,Vermont,2020-02-25,-29,0,0,,,,,,
US,Vermont,2020-02-26,-28,0,0,,,,,,
US,Vermont,2020-02-27,-27,0,0,,,,,,
US,Vermont,2020-02-28,-26,0,0,,,,,,
US,Vermont,2020-02-29,-25,0,0,,,,,,
US,Vermont,2020-03-01,-24,0,0,,,,,,
US,Vermont,2020-03-02,-23,0,0,,,,,,
US,Vermont,2020-03-03,-22,0,0,,,,,,
US,Vermont,2020-03-04,-21,0,0,,,,,,
US,Vermont,2020-03-05,-20,0,0,,,,,,
US,Vermont,2020-03-06,-19,0,0,,,,,,
US,Vermont,2020-03-07,-18,0,0,,,,,,
US,Vermont,2020-03-08,-17,1,0,,,,,,
US,Vermont,2020-03-09,-16,1,0,,,,,,
US,Vermont,2020-03-10,-15,1,0,,,,,,
US,Vermont,2020-03-11,-14,1,0,,,,,,
US,Vermont,2020-03-12,-13,2,0,,,,,,
US,Vermont,2020-03-13,-12,2,0,,,,,,
US,Vermont,2020-03-14,-11,5,0,,,,,,
US,Vermont,2020-03-15,-10,5,0,,,,,,
US,Vermont,2020-03-16,-9,12,0,,,,,,
US,Vermont,2020-03-17,-8,12,0,,,,,,
US,Vermont,2020-03-18,-7,13,0,,,,,,
US,Vermont,2020-03-19,-6,22,2,,,,,,
US,Vermont,2020-03-20,-5,29,2,,,,,,
US,Vermont,2020-03-21,-4,49,2,,,,,,
US,Vermont,2020-03-22,-3,52,2,,,,,,
US,Vermont,2020-03-23,-2,75,5,,,,,,
US,Vermont,2020-03-24,-1,95,7,,,,,,
US,Vermont,2020-03-25,0,125,8,,,,,,
US,Vermont,2020-03-26,1,158,9,,,,,,
US,Vermont,2020-03-27,2,184,10,,,,,,
US,Vermont,2020-03-28,3,211,12,,,,,,
US,Vermont,2020-03-29,4,235,12,,,,,,
US,Vermont,2020-03-30,5,256,12,,,,,,
US,Vermont,2020-03-31,6,293,13,,,,,,
US,Vermont,2020-04-01,7,321,16,,,,,,
US,Vermont,2020-04-02,8,338,17,,,,,,
US,Vermont,2020-04-03,9,389,17,,,,,,
US,Vermont,2020-04-04,10,461,20,,,,,,
US,Vermont,2020-04-05,11,512,22,,,,,,
US,Vermont,2020-04-06,12,543,23,,,,,,
US,Vermont,2020-04-07,13,575,23,,,,,,
US,Vermont,2020-04-08,14,605,23,,,,,,
US,Vermont,2020-04-09,15,628,23,,,,,,
US,Vermont,2020-04-10,16,679,24,,,,,,
US,Vermont,2020-04-11,17,711,25,,,,,,
US,Vermont,2020-04-12,18,727,27,,,,,,
US,Vermont,2020-04-13,19,748,28,,,,,,
US,Vermont,2020-04-14,20,752,29,,,,,,
US,Vermont,2020-04-15,21,759,29,,,,,,
US,Vermont,2020-04-16,22,774,33,,,,,,
US,Vermont,2020-04-17,23,779,35,,,,,,
US,Vermont,2020-04-18,24,803,38,,,,,,
US,Vermont,2020-04-19,25,813,38,,,,,,
US,Vermont,2020-04-20,26,816,38,,,,,,
US,Vermont,2020-04-21,27,818,40,,,,,,
US,Vermont,2020-04-22,28,823,40,,,,,,
US,Vermont,2020-04-23,29,825,43,,,,,,
US,Vermont,2020-04-24,30,827,44,,,,,,
US,Vermont,2020-04-25,31,843,46,,,,,,
US,Vermont,2020-04-26,32,851,46,,,,,,
US,Vermont,2020-04-27,33,855,47,,,,,,
US,Vermont,2020-04-28,34,862,47,,,,,,
US,Vermont,2020-04-29,35,862,47,,,,,,
US,Vermont,2020-04-30,36,866,49,,,,,,
US,Vermont,2020-05-01,37,879,50,,,,,,
US,Vermont,2020-05-02,38,886,51,,,,,,
US,Vermont,2020-05-03,39,897,53,,,,,,
US,Vermont,2020-05-04,40,902,52,,,,,,
US,Vermont,2020-05-05,41,907,52,,,,,,
US,Vermont,2020-05-06,42,908,52,,,,,,
US,Vermont,2020-05-07,43,916,53,,,,,,
US,Vermont,2020-05-08,44,919,53,,,,,,
US,Vermont,2020-05-09,45,921,53,,,,,,
US,Vermont,2020-05-10,46,927,53,,,,,,
US,Vermont,2020-05-11,47,926,53,,,,,,
US,Vermont,2020-05-12,48,927,53,,,,,,
US,Vermont,2020-05-13,49,929,53,,,,,,
US,Vermont,2020-05-14,50,932,53,,,,,,
US,Vermont,2020-05-15,51,933,53,,,,,,
US,Vermont,2020-05-16,52,934,53,,,,,,
US,Vermont,2020-05-17,53,940,54,,,,,,
US,Vermont,2020-05-18,54,940,54,,,,,,
US,Vermont,2020-05-19,55,944,54,,,,,,
US,Vermont,2020-05-20,56,944,54,,,,,,
US,Vermont,2020-05-21,57,950,54,,,,,,
US,Vermont,2020-05-22,58,952,54,,,,,,
US,Vermont,2020-05-23,59,954,54,,,,,,
US,Vermont,2020-05-24,60,956,54,,,,,,
US,Vermont,2020-05-25,61,962,54,,,,,,
US,Vermont,2020-05-26,62,967,54,,,,,,
US,Vermont,2020-05-27,63,971,54,,,,,,
US,Vermont,2020-05-28,64,974,55,,,,,,
US,Vermont,2020-05-29,65,975,55,,,,,,
US,Vermont,2020-05-30,66,977,55,,,,,,
US,Vermont,2020-05-31,67,981,55,,,,,,
US,Vermont,2020-06-01,68,983,55,,,,,,
US,Vermont,2020-06-02,69,988,55,,,,,,
US,Vermont,2020-06-03,70,990,55,,,,,,
US,Vermont,2020-06-04,71,1026,55,,,,,,
US,Vermont,2020-06-05,72,1027,55,,,,,,
US,Vermont,2020-06-06,73,1046,55,,,,,,
US,Vermont,2020-06-07,74,1063,55,,,,,,
US,Vermont,2020-06-08,75,1075,55,,,,,,
US,Vermont,2020-06-09,76,1084,55,,,,,,
US,Vermont,2020-06-10,77,1095,55,,,,,,
US,Vermont,2020-06-11,78,1110,55,,,,,,
US,Vermont,2020-06-12,79,1119,55,,,,,,
US,Vermont,2020-06-13,80,1125,55,,,,,,
US,Vermont,2020-06-14,81,1127,55,,,,,,
US,Vermont,2020-06-15,82,1128,55,,,,,,
US,Vermont,2020-06-16,83,1131,55,,,,,,
US,Vermont,2020-06-17,84,1130,55,,,,,,
US,Vermont,2020-06-18,85,1135,56,,,,,,
US,Vermont,2020-06-19,86,1144,56,,,,,,
US,Vermont,2020-06-20,87,1147,56,,,,,,
US,Vermont,2020-06-21,88,1159,56,,,,,,
US,Vermont,2020-06-22,89,1163,56,,,,,,
US,Vermont,2020-06-23,90,1164,56,,,,,,
US,Vermont,2020-06-24,91,1184,56,,,,,,
US,Vermont,2020-06-25,92,1191,56,,,,,,
US,Vermont,2020-06-26,93,1198,56,,,,,,
US,Vermont,2020-06-27,94,1200,56,,,,,,
US,Vermont,2020-06-28,95,1202,56,,,,,,
US,Vermont,2020-06-29,96,1208,56,,,,,,
US,Vermont,2020-06-30,97,1208,56,,,,,,
US,Vermont,2020-07-01,98,1210,56,,,,,,
US,Vermont,2020-07-02,99,1227,56,,,,,,
US,Vermont,2020-07-03,100,1236,56,,,,,,
US,Vermont,2020-07-04,101,1238,56,,,,,,
US,Vermont,2020-07-05,102,1249,56,,,,,,
US,Vermont,2020-07-06,103,1251,56,,,,,,
US,Vermont,2020-07-07,104,1254,56,,,,,,
US,Vermont,2020-07-08,105,1256,56,,,,,,
US,Vermont,2020-07-09,106,1272,56,,,,,,
US,Vermont,2020-07-10,107,1277,56,,,,,,
US,Vermont,2020-07-11,108,1283,56,,,,,,
US,Vermont,2020-07-12,109,1296,56,,,,,,
US,Vermont,2020-07-13,110,1301,56,,,,,,
US,Vermont,2020-07-14,111,1305,56,,,,,,
US,Vermont,2020-07-15,112,1318,56,,,,,,
